,lon,lat,depth,mb,ms,date
6287,126.776,2.402,15,4.8,,2019-01-06
6288,126.688,2.265,51,4.2,,2019-01-07
6289,122.032,7.861,27,4.9,5.2,2019-01-07
6290,126.698,2.293,49,4.4,,2019-01-07
6291,126.855,2.448,50,4.3,,2019-01-07
6292,126.84,2.324,40,4.6,,2019-01-07
6293,126.655,2.408,46,4.5,5.5,2019-01-07
6294,126.775,2.275,55,3.5,4.6,2019-01-07
6295,121.529,23.191,38,4.4,5.2,2019-01-08
6296,121.319,18.376,28,4.3,,2019-01-09
6297,127.101,2.745,15,4.7,,2019-01-11
6298,128.649,3.575,32,4.4,5,2019-01-13
6299,128.759,3.628,16,4.7,4.9,2019-01-13
6300,126.35,0.628,15,4.6,,2019-01-13
6301,126.891,5.957,71,5.7,,2019-01-15
6302,128.516,3.517,22,4.8,5.3,2019-01-16
6303,128.484,3.549,37,5.1,5,2019-01-16
6304,123.215,17.972,33,4.6,,2019-01-17
6305,128.79,3.476,15,4.5,,2019-01-17
6306,128.812,3.467,15,4.7,,2019-01-18
6307,128.664,3.386,38,4.4,5,2019-01-18
6308,128.772,3.461,15,4.5,,2019-01-19
6309,121.567,5.651,46,4.8,,2019-01-20
6310,126.918,4.473,15,4.3,4.8,2019-01-21
6311,121.472,22.145,15,4.1,4.9,2019-01-22
6312,126.513,9.701,15,4.6,,2019-01-23
6313,126.493,9.8,15,4.5,,2019-01-23
6314,123.458,6.334,10,4.3,,2019-01-24
6315,121.139,19.162,29,5,5.4,2019-01-24
6316,126.611,2.115,46,4.7,,2019-01-25
6317,125.808,11.525,28,4.1,5,2019-01-27
6318,126.284,9.78,47,4,4.9,2019-01-28
6319,125.966,11.592,26,4.9,,2019-01-30
6320,122.418,23.768,28,4.8,5.4,2019-01-30
6321,126.181,9.802,46,4.7,,2019-01-30
6322,120.516,21.811,15,4.5,5.1,2019-01-30
6323,127.021,8.756,15,4.2,,2019-01-31
6324,125.283,0.337,62,5.4,,2019-02-02
6325,127.047,1.121,15,4.4,,2019-02-02
6326,126.886,3.791,15,4.4,,2019-02-03
6327,125.055,13.023,15,4.5,,2019-02-04
6328,128.375,2.584,78,4.9,,2019-02-05
6329,120.472,15.845,141,5.3,,2019-02-06
6330,128.684,2.296,38,4,4.9,2019-02-06
6331,126.418,9.784,48,4.4,,2019-02-07
6332,126.326,1.428,50,4.9,5.5,2019-02-07
6333,128.667,2.273,41,4.5,5.3,2019-02-07
6334,120.565,23.283,15,4.6,,2019-02-07
6335,125.424,22.379,10,4.2,,2019-02-07
6336,126.344,9.85,32,5.7,6.2,2019-02-08
6337,126.274,9.777,17,5.1,,2019-02-08
6338,126.289,9.857,49,4.5,,2019-02-08
6339,126.407,9.879,42,4.5,,2019-02-08
6340,126.348,9.817,28,4.9,,2019-02-08
6341,126.181,9.737,34,4.6,,2019-02-08
6342,126.283,9.798,43,4.2,4.7,2019-02-08
6343,126.445,9.766,15,4.5,,2019-02-08
6344,126.241,9.732,55,4.5,,2019-02-08
6345,126.284,9.777,42,4.7,,2019-02-08
6346,126.283,9.781,57,4.8,,2019-02-08
6347,126.304,9.867,33,4.4,5.1,2019-02-08
6348,126.227,9.701,10,4.5,,2019-02-09
6349,126.198,9.873,74,5.1,,2019-02-09
6350,126.972,2.602,51,4.3,5,2019-02-10
6351,127.181,2.659,35,4.4,,2019-02-10
6352,126.19,0.299,44,4.3,5.1,2019-02-10
6353,126.347,9.942,15,4.6,,2019-02-10
6354,126.215,9.818,70,5.2,,2019-02-10
6355,126.398,9.855,15,4.5,,2019-02-10
6356,127.092,2.621,15,4.5,,2019-02-12
6357,123.722,7.012,33,4.3,,2019-02-14
6358,128.731,2.291,47,4.8,,2019-02-14
6359,126.364,9.827,40,4.6,,2019-02-14
6360,121.903,23.745,15,4.7,,2019-02-15
6361,126.7,6.76,90,5,,2019-02-15
6362,126.329,9.681,49,4,,2019-02-17
6363,128.791,2.264,43,4.5,,2019-02-18
6364,121.909,9.869,27,4.1,,2019-02-19
6365,128.274,4.067,53,4.8,,2019-02-19
6366,128.273,4.168,28,4.8,,2019-02-19
6367,126.094,0.718,37,4.7,5.7,2019-02-20
6368,128.163,1.176,21,4.2,5.1,2019-02-23
6369,122.202,0.507,102,5.2,,2019-02-24
6370,120.41,17.804,48,4.3,,2019-02-24
6371,127.279,5.206,98,4.8,,2019-02-27
6372,125.277,5.069,199,5,,2019-03-01
6373,120.375,18.612,38,5.2,5.7,2019-03-02
6374,126.736,8.54,26,5.5,5.5,2019-03-06
6375,126.886,2.287,50,4.7,,2019-03-06
6376,126.913,3.592,49,4.9,,2019-03-06
6377,126.505,2.071,55,3.7,4.9,2019-03-06
6378,120.366,20.895,15,4.2,4.8,2019-03-07
6379,124.967,10.317,15,4.2,,2019-03-07
6380,126.747,1.918,15,4.7,,2019-03-07
6381,121.426,22.357,15,5,5.3,2019-03-08
6382,125.832,10.398,51,5.7,5.9,2019-03-08
6383,119.719,0.04,35,3.8,4.8,2019-03-13
6384,121.631,23.582,35,4,4.7,2019-03-13
6385,121.44,23.024,19,4.5,,2019-03-13
6386,126.417,1.33,15,4.5,,2019-03-13
6387,127.083,8.763,15,4.3,,2019-03-14
6388,125.396,10.54,15,4,,2019-03-15
6389,125.343,6.243,95,5.6,,2019-03-15
6390,126.543,1.103,61,4.9,,2019-03-16
6391,120.731,13.589,126,5.3,,2019-03-16
6392,125.05,22.996,15,3.7,4.5,2019-03-17
6393,121.115,18.386,42,4.4,,2019-03-17
6394,126.082,11.027,41,4.8,,2019-03-19
6395,128.609,2.471,49,4.8,,2019-03-19
6396,126.193,11.04,26,4.5,,2019-03-19
6397,128.822,2.523,46,4.8,,2019-03-19
6398,119.679,14.777,39,4.3,,2019-03-22
6399,126.25,1.617,52,5.7,6.1,2019-03-24
6400,123.945,9.827,29,4.4,,2019-03-25
6401,120.599,20.502,15,4.3,,2019-03-31
6402,125.729,10.591,50,5.7,,2019-04-01
6403,122.241,21.031,15,4.9,,2019-04-02
6404,127.417,1.727,126,4.9,,2019-04-02
6405,120.975,22.929,11,5.2,5.5,2019-04-03
6406,120.945,22.953,15,4.7,5.2,2019-04-04
6407,118.835,14.377,15,4.6,,2019-04-04
6408,127.352,4.334,40,4.2,4.7,2019-04-04
6409,120.851,20.253,10,4.5,,2019-04-04
6410,121.685,23.676,15,4.2,,2019-04-04
6411,120.662,22.786,15,4.2,,2019-04-05
6412,125.635,11.639,50,5.2,,2019-04-06
6413,122.025,20.421,15,4.6,,2019-04-08
6414,121.544,22.042,15,4.4,5,2019-04-08
6415,126.998,1.277,133,5.2,,2019-04-08
6416,121.401,20.461,34,4.4,,2019-04-08
6417,121.606,23.979,15,4.1,5.1,2019-04-09
6418,121.61,23.96,15,4.9,,2019-04-09
6419,124.932,23.837,18,4.1,,2019-04-12
6420,121.481,19.969,27,3.9,4.8,2019-04-12
6421,126.594,10.212,15,4.1,,2019-04-12
6422,121.051,19.225,24,4.5,5.2,2019-04-15
6423,126.471,10.154,15,4.3,,2019-04-16
6424,120.114,0.829,35,4.5,,2019-04-16
6425,121.333,19.076,36,4.5,,2019-04-17
6426,126.835,5.463,63,5.1,,2019-04-19
6427,121.447,19.974,36,4.4,,2019-04-21
6428,126.386,9.676,50,4.6,,2019-04-22
6429,120.446,14.931,20,6,6,2019-04-22
6430,125.068,11.743,64,6.3,,2019-04-23
6431,120.615,14.977,15,4.6,,2019-04-23
6432,126.353,9.71,88,4.4,,2019-04-24
6433,128.203,2.268,115,4.9,,2019-04-24
6434,126.562,7.939,80,4.7,,2019-04-24
6435,128.49,2.72,15,4.5,,2019-04-24
6436,128.424,3.18,15,4.7,,2019-04-25
6437,126.57,9.925,15,4.3,,2019-04-25
6438,120.666,18.021,11,4.6,,2019-04-25
6439,126.416,9.761,74,5.2,,2019-04-26
6440,126.39,9.798,69,5,,2019-04-26
6441,126.447,9.821,61,5,,2019-04-26
6442,126.565,9.759,17,4.3,5,2019-04-26
6443,126.545,9.809,15,4.5,,2019-04-26
6444,126.334,9.725,15,4.5,,2019-04-26
6445,126.563,9.859,15,4.7,,2019-04-26
6446,126.459,9.781,32,4.8,5.2,2019-04-26
6447,126.633,9.883,15,4.7,,2019-04-26
6448,119.167,15.473,15,4.5,,2019-04-26
6449,126.328,9.598,59,4.5,,2019-04-27
6450,126.292,9.819,47,4.7,,2019-04-27
6451,126.13,9.999,52,4.8,,2019-04-27
6452,126.337,9.852,42,4.4,,2019-04-27
6453,126.477,9.655,33,4.3,4.9,2019-04-28
6454,126.55,9.778,50,4.7,,2019-04-28
6455,126.474,9.731,58,4.7,,2019-04-28
6456,126.419,9.721,49,4.5,,2019-04-28
6457,126.388,9.77,27,4.6,,2019-04-28
6458,120.023,18.182,10,4.7,,2019-04-29
6459,121.248,12.56,25,4.2,,2019-05-01
6460,126.414,9.589,43,4.3,,2019-05-02
6461,120.042,18.173,10,4.5,,2019-05-02
6462,126.651,4.129,43,4.4,5,2019-05-03
6463,126.935,4.34,15,4.6,,2019-05-03
6464,120.912,12.476,18,5.4,5.6,2019-05-04
6465,119.819,21.647,15,4.4,,2019-05-04
6466,123.537,1.974,352,5.4,,2019-05-04
6467,126.678,8.756,47,4.5,,2019-05-04
6468,126.756,4.178,15,4.6,,2019-05-04
6469,126.75,8.86,42,4.2,4.9,2019-05-05
6470,126.867,4.198,15,4.5,,2019-05-05
6471,126.821,4.201,15,4.5,,2019-05-05
6472,126.398,1.506,15,4.7,,2019-05-05
6473,120.944,18.602,43,4.9,5.4,2019-05-06
6474,125.51,11.653,53,4.1,4.7,2019-05-08
6475,126.562,8.801,52,4.6,,2019-05-08
6476,126.56,8.88,54,4.4,,2019-05-08
6477,126.594,8.737,41,4.5,,2019-05-10
6478,121.143,19.306,27,4.8,5.2,2019-05-12
6479,121.104,19.284,20,4,4.6,2019-05-12
6480,126.658,4.111,15,4.6,,2019-05-15
6481,125.597,11.551,53,4.2,,2019-05-18
6482,123.559,12.137,25,4.4,,2019-05-19
6483,120.788,18.837,30,4.2,4.8,2019-05-20
6484,125.602,9.164,15,4.5,,2019-05-20
6485,122.33,16.162,15,4.2,,2019-05-21
6486,122.063,0.933,50,4,5.1,2019-05-21
6487,126.878,4.545,15,4.8,,2019-05-22
6488,125.778,11.644,42,4.5,,2019-05-25
6489,128.36,2.19,76,5.1,,2019-05-29
6490,126.422,6.279,94,6.1,,2019-05-31
6491,120.551,22.881,15,4.5,,2019-05-31
6492,126.571,6.247,92,5.2,,2019-06-01
6493,126.737,1.672,15,4.4,,2019-06-02
6494,126.519,1.7,15,4.5,,2019-06-03
6495,121.602,22.844,12,5.1,5.7,2019-06-04
6496,121.665,23.801,15,4.4,,2019-06-05
6497,124.123,6.481,467,5.5,,2019-06-05
6498,119.921,16.32,21,4.4,,2019-06-08
6499,126.453,9.626,49,4.1,4.8,2019-06-08
6500,126.485,9.8,15,4.3,,2019-06-08
6501,121.257,19.877,40,4.2,,2019-06-08
6502,126.47,5.346,15,4.2,,2019-06-08
6503,116.959,2.481,17,4.7,,2019-06-11
6504,126.2,12.767,15,4.5,,2019-06-11
6505,126.252,9.925,54,4.4,,2019-06-11
6506,123.7,12.24,10,4.1,,2019-06-11
6507,126.477,0.99,15,4.5,,2019-06-13
6508,126.777,5.762,88,5.2,,2019-06-20
6509,125.891,23.835,15,4.4,,2019-06-21
6510,124.618,12.837,52,4.4,,2019-06-22
6511,122.964,23.77,35,4,,2019-06-22
6512,122.944,23.752,35,4.1,,2019-06-22
6513,127.359,1.381,162,5,,2019-06-27
6514,126.03,8.27,37,4.7,,2019-06-28
6515,126.028,8.229,35,4.4,,2019-06-28
6516,126.679,8.252,62,4.9,,2019-06-29
6517,124.969,9.676,50,4.2,5.2,2019-06-29
6518,122.508,22.325,20,4.4,5,2019-06-29
6519,124.114,9.159,554,5.8,,2019-07-01
6520,123.174,0.899,40,4.6,,2019-07-03
6521,126.068,0.431,45,6.8,6.6,2019-07-07
6522,125.997,9.502,52,4.1,5,2019-07-08
6523,126.201,0.589,15,4.1,5,2019-07-08
6524,126.117,0.437,41,4.7,,2019-07-08
6525,126.214,0.692,15,3.9,5,2019-07-08
6526,126.161,0.463,24,5.3,5.4,2019-07-08
6527,122.552,23.79,21,4.7,,2019-07-08
6528,126.16,0.461,33,5.7,5.8,2019-07-08
6529,126.26,0.403,15,4.8,,2019-07-08
6530,126.283,0.679,15,4,5.1,2019-07-08
6531,125.065,6.772,21,5.1,5.6,2019-07-09
6532,125.081,6.804,16,4.1,4.8,2019-07-09
6533,125.07,6.745,15,4.2,4.8,2019-07-09
6534,128.257,3.848,54,4.5,,2019-07-09
6535,124.997,6.855,22,4.3,5.1,2019-07-10
6536,126.22,1.344,56,4.4,,2019-07-10
6537,119.47,14.586,15,4.5,,2019-07-11
6538,125.739,0.417,50,4.8,,2019-07-11
6539,128.212,3.898,52,4.7,,2019-07-11
6540,122.908,23.903,29,4.8,5.2,2019-07-11
6541,126.225,0.23,15,5,,2019-07-11
6542,126.35,0.524,21,4.6,5.2,2019-07-11
6543,128.483,4.033,15,4.4,,2019-07-12
6544,125.918,9.352,28,5.5,5.6,2019-07-12
6545,119.63,18.607,15,4.4,,2019-07-13
6546,128.212,3.878,59,4.8,,2019-07-13
6547,125.649,10.087,45,4.3,,2019-07-14
6548,125.303,6.653,15,4.2,,2019-07-15
6549,126.261,0.308,15,4.6,,2019-07-17
6550,126.271,0.279,15,4.7,,2019-07-18
6551,126.23,0.248,39,4.5,5.2,2019-07-18
6552,125.786,9.306,49,4.7,,2019-07-18
6553,121.482,19.128,46,4.1,,2019-07-18
6554,119.894,14.931,54,4.4,,2019-07-19
6555,122.057,21.669,21,4,4.8,2019-07-19
6556,120.868,20.93,15,4.7,,2019-07-22
6557,123.003,20.361,10,4.8,,2019-07-23
6558,119.961,21.137,15,4.4,,2019-07-24
6559,121.918,20.843,15,4.7,,2019-07-26
6560,121.936,20.751,24,5,5.5,2019-07-26
6561,121.936,20.757,15,5.8,5.8,2019-07-26
6562,121.979,20.836,10,5.5,5.6,2019-07-27
6563,122.143,20.737,15,4.3,,2019-07-27
6564,125.839,0.083,15,4.3,,2019-07-27
6565,125.718,0.072,15,4.7,,2019-07-27
6566,122.069,20.813,15,4.7,5.3,2019-07-27
6567,127.367,5.422,53,4.7,,2019-07-28
6568,126.872,4.187,15,4.4,,2019-07-29
6569,119.865,13.741,35,4.4,,2019-08-01
6570,125.8,6.041,153,5.3,,2019-08-02
6571,124.976,12.845,50,5,,2019-08-02
6572,121.648,23.656,15,5,,2019-08-02
6573,124.992,12.779,43,4.3,4.9,2019-08-03
6574,121.832,20.702,15,4.2,,2019-08-03
6575,124.922,12.785,41,4,4.8,2019-08-03
6576,121.563,23.66,15,4.2,5.2,2019-08-06
6577,121.643,23.652,15,4.8,,2019-08-06
6578,126.361,2.142,45,4.1,5.5,2019-08-06
6579,125.965,7.519,15,4.2,,2019-08-06
6580,126.332,1.309,15,4.5,,2019-08-08
6581,121.692,23.71,15,4.2,4.9,2019-08-18
6582,124.695,7.441,15,4.3,,2019-08-20
6583,126.855,5.974,143,5.1,,2019-08-21
6584,126.855,7.423,58,4.8,,2019-08-29
6585,126.706,6.219,15,4.5,,2019-08-31
6586,121.788,22.96,20,4.7,,2019-08-31
6587,126.543,7.501,69,5,,2019-08-31
6588,125.459,5.244,15,4.7,,2019-09-01
6589,126.725,5.395,101,4.8,,2019-09-01
6590,121.575,23.727,15,4.6,,2019-09-03
6591,126.876,2.259,55,3.9,4.9,2019-09-04
6592,126.156,0.22,45,4.1,5.2,2019-09-04
6593,126.245,0.272,15,3.8,4.7,2019-09-04
6594,116.067,14.743,16,4.7,5.6,2019-09-05
6595,122.49,16.263,15,4.6,,2019-09-06
6596,126.973,3.185,15,4.3,,2019-09-06
6597,120.593,13.875,108,5,,2019-09-06
6598,126.68,4.005,15,4.7,,2019-09-06
6599,125.545,6.116,35,4.2,5,2019-09-08
6600,121.644,20.966,70,4.7,,2019-09-09
6601,120.815,13.461,196,5.1,,2019-09-09
6602,126.371,6.734,51,5.1,5.7,2019-09-10
6603,120.93,13.691,140,4.4,,2019-09-10
6604,125.419,6.076,55,4.6,,2019-09-10
6605,126.576,4.026,45,5.3,5.7,2019-09-10
6606,126.754,4.036,15,4.2,,2019-09-11
6607,122.556,23.942,24,4.3,,2019-09-13
6608,122.275,14.964,52,4.3,5.1,2019-09-13
6609,122.143,14.933,15,4.6,,2019-09-13
6610,121.75,11.995,35,4.3,,2019-09-14
6611,126.273,10.173,57,4.4,,2019-09-16
6612,126.411,5.45,15,5,5.3,2019-09-18
6613,127.301,3.664,15,4.9,,2019-09-19
6614,124.467,13.919,33,4,4.7,2019-09-20
6615,126.491,8.858,25,4.5,,2019-09-21
6616,126.365,5.445,49,4.9,,2019-09-21
6617,126.566,8.908,53,4.6,,2019-09-23
6618,119.878,14.965,42,4.1,4.8,2019-09-24
6619,122.297,23.935,15,4.2,,2019-09-24
6620,126.563,8.885,50,4.6,,2019-09-25
6621,126.395,5.703,82,6.3,,2019-09-29
6622,126.512,5.644,84,5.1,,2019-09-29
6623,126.617,9.673,15,4.6,,2019-09-30
6624,125.657,1.331,51,4.6,,2019-10-04
6625,126.586,0.927,15,4.5,,2019-10-06
6626,121.618,20.344,15,4.5,,2019-10-09
6627,125.023,6.699,15,4.1,5,2019-10-11
6628,128.8,2.444,51,4.6,,2019-10-12
6629,124.98,6.8,18,6.3,6,2019-10-16
6630,124.979,6.828,21,5,5.3,2019-10-16
6631,126.462,7.324,130,5.2,,2019-10-16
6632,126.082,5.215,80,5.1,,2019-10-17
6633,125.066,6.763,15,3.7,4.5,2019-10-17
6634,125.104,6.761,20,3.8,4.8,2019-10-17
6635,125.051,6.886,15,3.9,4.7,2019-10-18
6636,125.341,4.939,41,5,,2019-10-18
6637,125.09,6.801,15,4.2,5,2019-10-18
6638,125.255,6.708,17,4.2,5,2019-10-19
6639,128.648,2.067,48,4.5,,2019-10-19
6640,125.129,6.68,19,4.4,5.1,2019-10-20
6641,125.346,6.713,18,4.3,5,2019-10-20
6642,125.245,6.652,17,4.4,4.9,2019-10-20
6643,125.305,6.612,15,4.5,,2019-10-20
6644,120.909,13.032,46,4.5,,2019-10-20
6645,123.59,22.795,15,4.5,,2019-10-23
6646,128.802,2.486,46,4.3,,2019-10-23
6647,124.102,1.195,257,5.3,,2019-10-24
6648,126.517,1.904,35,4.5,,2019-10-25
6649,120.235,13.104,15,4.4,,2019-10-27
6650,125.014,6.779,20,6.5,6.2,2019-10-29
6651,124.983,6.822,24,5.6,5.8,2019-10-29
6652,124.988,6.877,15,4.9,5.3,2019-10-29
6653,125.351,6.691,18,5,,2019-10-29
6654,125.248,6.747,15,4.3,,2019-10-29
6655,125.228,6.722,15,4.4,,2019-10-29
6656,125.002,6.894,15,4.7,,2019-10-29
6657,125.041,6.789,19,4,4.9,2019-10-29
6658,125.064,6.769,15,4.4,,2019-10-29
6659,125.161,6.79,15,4.7,,2019-10-30
6660,125.131,6.795,15,4.6,,2019-10-30
6661,125.183,6.791,15,3.9,4.7,2019-10-30
6662,126.299,1.437,16,4.5,5.3,2019-10-30
6663,125.102,6.749,15,4.6,,2019-10-30
6664,125.136,6.913,13,6.5,6.2,2019-10-31
6665,125.175,6.857,15,4.5,,2019-10-31
6666,125.19,6.749,15,4.7,,2019-10-31
6667,125.461,7.182,15,4.4,,2019-10-31
6668,125.216,6.855,15,3.9,4.8,2019-10-31
6669,125.204,6.797,15,4.5,,2019-10-31
6670,126.802,3.145,46,5.1,5.4,2019-11-01
6671,125.042,6.765,15,4,4.8,2019-11-01
6672,125.092,6.864,23,3.8,4.8,2019-11-01
6673,121.23,19.108,47,4.5,4.8,2019-11-03
6674,127.153,5.878,15,4.7,,2019-11-03
6675,119.907,14.548,27,4,4.9,2019-11-04
6676,122.595,14.935,19,5.3,5.4,2019-11-06
6677,125.565,12.426,50,4.5,,2019-11-06
6678,126.508,1.918,57,4.7,,2019-11-07
6679,126.3,5.687,103,5.1,,2019-11-07
6680,125.67,10.774,51,4.6,5.1,2019-11-08
6681,127.451,4.922,60,5.1,,2019-11-08
6682,122.511,16.847,15,4.4,,2019-11-11
6683,127.009,1.356,126,5.4,,2019-11-11
6684,123.631,0.98,30,4,4.6,2019-11-12
6685,126.522,1.484,15,4.5,,2019-11-12
6686,121.756,16.322,53,4.7,,2019-11-13
6687,121.325,19.624,35,4.3,,2019-11-14
6688,126.244,1.532,43,7,6.9,2019-11-14
6689,126.323,1.435,44,5.2,5.8,2019-11-14
6690,126.295,1.706,38,5,,2019-11-14
6691,126.17,1.693,27,4.7,5.4,2019-11-14
6692,126.269,1.658,28,4.7,5.5,2019-11-14
6693,126.194,1.6,26,4.7,5.3,2019-11-14
6694,126.357,1.538,38,5.7,6,2019-11-14
6695,126.366,1.497,23,5,5.2,2019-11-14
6696,126.376,1.598,50,4.4,5.4,2019-11-14
6697,126.318,1.647,60,5.4,,2019-11-14
6698,126.273,1.575,49,4.7,5.3,2019-11-14
6699,126.239,1.58,50,4.9,5.5,2019-11-14
6700,126.453,1.68,15,4.8,,2019-11-14
6701,126.431,1.705,15,4.7,,2019-11-15
6702,126.186,1.587,48,5.4,5.8,2019-11-15
6703,119.896,13.223,15,4.6,,2019-11-15
6704,126.511,1.687,45,4.1,5.1,2019-11-15
6705,126.405,1.694,15,4.7,,2019-11-15
6706,126.35,1.544,15,4.7,,2019-11-15
6707,126.336,1.639,42,4.8,,2019-11-15
6708,126.436,1.686,15,3.8,4.8,2019-11-15
6709,126.424,1.721,15,4.7,,2019-11-15
6710,126.491,1.588,15,4.3,,2019-11-15
6711,126.513,1.619,15,4.8,,2019-11-15
6712,126.407,1.57,15,3.9,5,2019-11-15
6713,126.335,1.665,46,4.1,5.3,2019-11-15
6714,126.506,1.704,15,4.6,,2019-11-15
6715,126.5,1.65,15,4.6,,2019-11-15
6716,126.448,1.532,42,4.1,4.9,2019-11-15
6717,125.153,7.606,15,3.8,4.4,2019-11-16
6718,126.548,1.665,15,4.8,,2019-11-16
6719,126.301,1.602,35,5.4,5.8,2019-11-16
6720,126.492,1.747,15,4.7,,2019-11-17
6721,126.451,1.531,15,3.6,4.7,2019-11-17
6722,126.656,1.812,15,4.4,,2019-11-18
6723,126.512,1.801,15,3.9,5,2019-11-18
6724,124.946,7.635,21,5.6,5.6,2019-11-18
6725,124.049,11.957,13,4.3,,2019-11-23
6726,126.41,1.591,15,4.5,,2019-11-24
6727,126.626,9.775,17,4.3,,2019-11-29
6728,125.584,10.722,59,4.5,,2019-12-02
6729,126.088,1.482,51,5,,2019-12-03
6730,126.171,1.561,15,5.2,,2019-12-03
6731,126.679,5.369,59,5.6,,2019-12-05
6732,126.857,2.037,15,4.7,,2019-12-09
6733,128.296,3.344,15,4.8,,2019-12-11
6734,125.145,6.735,28,6.8,6.2,2019-12-15
6735,125.271,6.521,19,5.4,5.7,2019-12-15
6736,125.275,6.582,15,4.9,,2019-12-15
6737,125.37,6.648,15,4.6,,2019-12-15
6738,125.329,6.648,22,5.2,,2019-12-15
6739,127.292,1.731,113,5.5,,2019-12-15
6740,125.454,6.551,15,4.6,,2019-12-15
6741,125.398,6.667,15,4.6,,2019-12-15
6742,125.355,6.724,15,4,4.6,2019-12-15
6743,125.192,6.693,15,4.5,,2019-12-16
6744,125.497,6.625,29,4.2,5,2019-12-16
6745,125.198,6.652,15,4.5,,2019-12-16
6746,125.176,6.68,15,4.4,,2019-12-16
6747,125.404,6.652,21,4.4,5.1,2019-12-16
6748,126.571,1.769,15,4.6,,2019-12-16
6749,125.327,6.61,15,4.3,,2019-12-16
6750,125.25,6.635,15,4,4.9,2019-12-17
6751,125.252,6.598,15,4.4,,2019-12-17
6752,125.518,6.543,18,4.9,5.5,2019-12-17
6753,125.233,6.706,15,4.9,,2019-12-18
6754,125.189,6.663,15,4.7,,2019-12-20
6755,125.335,6.595,15,4.4,,2019-12-21
6756,125.291,6.526,33,4.1,4.8,2019-12-21
6757,125.234,6.656,15,4.1,4.6,2019-12-22
6758,126.821,4.119,15,4.4,5.2,2019-12-25
6759,122.589,11.25,40,4.2,4.9,2019-12-26
6760,128.558,1.515,60,4.9,,2019-12-28
6761,125.442,4.716,39,4.7,5.1,2019-12-29
6762,125.293,4.661,30,4.6,,2019-12-29
6763,125.316,4.623,41,4.5,,2019-12-29
6764,120.773,1.128,32,4.7,,2019-12-31
6765,128.792,2.728,50,4.7,,2020-01-02
6766,126.653,4.04,15,4.3,,2020-01-05
6767,124.375,12.273,10,4.5,,2020-01-05
6768,126.075,6.141,83,5.2,,2020-01-05
6769,120.221,23.379,15,4.4,,2020-01-06
6770,125.42,5.212,50,4.3,5.1,2020-01-06
6771,121.01,15.508,15,4.2,,2020-01-07
6772,125.335,5.16,47,4.7,,2020-01-08
6773,127.517,2.332,80,5.2,,2020-01-10
6774,126.115,9.484,47,4.1,5,2020-01-12
6775,121.087,13.973,15,4.3,,2020-01-12
6776,121.164,14.129,15,4.5,,2020-01-12
6777,121.203,14.04,15,4.6,,2020-01-12
6778,121.138,14.015,15,4.4,,2020-01-12
6779,121.106,14.009,15,4.3,,2020-01-12
6780,121.048,14.041,21,4,4.5,2020-01-12
6781,121.071,14.01,15,4.5,,2020-01-12
6782,121.127,14.039,15,4.5,,2020-01-12
6783,121.041,13.95,15,4.3,,2020-01-12
6784,121.116,13.949,15,4.3,,2020-01-12
6785,120.938,13.85,15,4.4,,2020-01-13
6786,121.191,14.063,15,4.5,,2020-01-13
6787,121.101,13.956,15,4.3,,2020-01-13
6788,121.058,13.914,15,4.4,,2020-01-14
6789,121.166,14.098,15,4.1,,2020-01-14
6790,120.246,13.27,15,4.4,,2020-01-17
6791,121.732,21.912,15,3.8,,2020-01-18
6792,121.713,22.005,15,4.5,,2020-01-19
6793,119.179,15.573,15,4.7,,2020-01-20
6794,119.219,15.685,15,4.7,,2020-01-20
6795,122.708,23.991,44,4.3,,2020-01-22
6796,123.488,12.554,13,4.4,,2020-01-23
6797,121.127,18.076,28,4.2,,2020-01-24
6798,119.253,15.677,15,4.7,,2020-01-25
6799,126.274,0.718,19,5.2,6,2020-01-29
6800,125.457,6.649,41,4.3,5,2020-01-31
6801,121.571,23.546,27,4.7,,2020-02-03
6802,125.928,6.723,39,4.3,,2020-02-03
6803,121.439,20.06,22,4.4,,2020-02-05
6804,126.464,5.523,46,5.8,5.8,2020-02-06
6805,126.463,5.533,15,4.6,,2020-02-06
6806,126.341,5.399,45,4.4,,2020-02-07
6807,121.449,22.352,15,4.5,,2020-02-13
6808,121.387,20.114,29,4.1,4.8,2020-02-15
6809,126.819,3.664,15,4.6,,2020-02-15
6810,121.584,23.831,15,4.8,5.6,2020-02-15
6811,121.524,23.84,27,4.8,5.1,2020-02-15
6812,126.352,1.488,43,4.6,5.5,2020-02-15
6813,121.648,23.837,15,4.8,,2020-02-15
6814,127.951,2.065,37,4.8,,2020-02-18
6815,121.61,23.848,15,4.7,,2020-02-19
6816,125.459,5.609,207,5,,2020-02-20
6817,121.175,19.262,35,4,4.8,2020-02-22
6818,126.738,5.529,35,4.6,4.8,2020-02-22
6819,126.627,5.64,35,4.7,5.1,2020-02-22
6820,126.669,5.393,25,4.6,,2020-02-22
6821,126.754,5.414,25,4.6,,2020-02-22
6822,119.051,15.86,21,3.8,5,2020-02-26
6823,121.708,23.848,15,4.7,,2020-02-26
6824,124.979,6.882,15,4.5,,2020-02-27
6825,125.715,3.833,125,5.4,,2020-02-27
6826,128.123,3.178,146,5.2,,2020-02-29
6827,121.444,19.725,47,4.5,,2020-03-01
6828,121.388,19.715,38,4.7,,2020-03-01
6829,126.646,5.257,15,4.5,,2020-03-01
6830,124.696,11.373,17,4.8,5.1,2020-03-01
