lon,lat,depth,mw,date
120.887,23.15,15,4.6,3/7/2018
125.139,5.917,106,5.5,3/7/2018
128.222,4.589,15,4.3,6/7/2018
121.88,17.271,35,4.5,9/7/2018
122.056,0.25,203,5,10/7/2018
125.357,9.823,25,4.5,10/7/2018
126.834,3.069,15,4.6,12/7/2018
121.256,22.992,13,4,13/7/2018
122.226,14.431,22,4,16/7/2018
121.355,20.257,15,4.4,18/7/2018
128.397,3.283,15,4.6,18/7/2018
121.714,20.723,79,4.9,20/7/2018
126.535,2.018,15,4.5,20/7/2018
121.747,19.598,60,4.4,22/7/2018
125.029,4.67,26,4.5,22/7/2018
126.275,0.858,15,4.6,23/7/2018
121.136,19.019,44,4.3,26/7/2018
126.766,2.191,57,4.5,29/7/2018
121.639,20.545,15,4.3,30/7/2018
126.947,3.175,51,4.1,4/8/2018
126.494,3.128,15,4.6,6/8/2018
123.643,7.273,50,4.3,6/8/2018
125.856,5.906,170,4.6,8/8/2018
120.128,20.886,16,4.4,9/8/2018
128.052,2.765,55,4.9,12/8/2018
120.219,13.511,31,4.7,13/8/2018
121.224,19.144,41,4.4,21/8/2018
126.552,3.547,64,5,22/8/2018
125.985,11.113,51,4.7,24/8/2018
124.816,13.284,35,4.5,24/8/2018
120.719,13.554,130,5.2,31/8/2018
126.774,2.561,44,4.7,2/9/2018
124.781,2.762,204,5.3,7/9/2018
126.497,7.237,22,5.8,8/9/2018
126.183,10.549,22,4,10/9/2018
126.213,10.685,27,4.6,10/9/2018
121.568,23.861,15,4.6,11/9/2018
121.196,19.117,34,4.4,12/9/2018
128.051,3.183,143,5,13/9/2018
126.25,0.434,22,4.3,23/9/2018
125.989,10.429,44,4.4,24/9/2018
126.166,10.35,25,4.5,25/9/2018
126.498,10.489,15,4.6,27/9/2018
119.644,0.015,16,5.7,28/9/2018
119.561,0.019,19,5.2,28/9/2018
126.556,3.263,48,4.1,1/10/2018
126.141,0.247,51,4.7,2/10/2018
120.422,22.102,15,4.2,4/10/2018
126.226,9.451,45,3.9,7/10/2018
121.537,1.226,22,3.4,10/10/2018
125.24,1.457,110,5.5,13/10/2018
121.194,19.078,39,4.4,13/10/2018
121.799,14.809,15,4.5,15/10/2018
122.606,8.518,25,4.7,16/10/2018
120.972,18.113,26,4.7,16/10/2018
124.428,12.296,119,5,17/10/2018
127.093,3.297,46,4.8,20/10/2018
125.426,22.377,11,4.3,20/10/2018
126.437,5.235,102,5.3,20/10/2018
120.921,18.332,26,4.6,27/10/2018
126.573,4.169,28,3.6,28/10/2018
126.494,4.142,28,4.6,28/10/2018
126.722,8.513,15,4.7,29/10/2018
126.648,8.58,24,4.7,29/10/2018
126.86,8.541,14,4.7,29/10/2018
126.614,8.567,53,4.7,29/10/2018
127.02,2.776,15,4.8,30/10/2018
123.806,7.774,604,5.5,4/11/2018
122.108,10.846,23,4.1,4/11/2018
122.347,10.717,32,4.3,5/11/2018
125.401,3.528,31,4.1,6/11/2018
122.82,22.946,15,4.2,6/11/2018
126.933,5.364,57,4.6,7/11/2018
122.554,22.86,17,4.2,7/11/2018
127.141,2.265,48,4.5,8/11/2018
126.725,1.935,15,4.7,9/11/2018
127.167,1.484,130,5.4,11/11/2018
123.359,23.805,26,4.6,12/11/2018
123.774,6.272,30,4.6,12/11/2018
125.327,14.168,20,3.8,13/11/2018
122.518,23.947,32,4.8,19/11/2018
126.779,2.708,70,5.3,20/11/2018
125.285,4.646,22,4.6,20/11/2018
125.982,0.481,30,4.5,21/11/2018
120.803,17.82,21,4.6,25/11/2018
118.55,23.384,17,5.6,25/11/2018
118.633,23.379,15,4.4,26/11/2018
126.834,2.405,35,4.7,4/12/2018
125.632,6.661,184,5.4,6/12/2018
123.063,9.439,15,4.3,9/12/2018
119.106,14.541,15,4.3,12/12/2018
121.593,23.9,15,4.7,12/12/2018
126.923,5.498,48,4.6,13/12/2018
121.928,23.73,31,4.5,15/12/2018
120.577,13.571,15,4.5,16/12/2018
121.2,19.221,39,4.1,18/12/2018
121.133,18.821,39,4.4,19/12/2018
123.583,23.949,34,4.5,20/12/2018
121.233,19.276,32,4.5,21/12/2018
123.276,9.824,35,4.6,24/12/2018
126.637,1.718,15,4.5,24/12/2018
120.868,22.572,15,4.3,25/12/2018
126.377,1.118,38,4.5,25/12/2018
126.574,5.847,93,6.4,29/12/2018
126.865,5.8,76,5.5,29/12/2018
126.28,1.654,30,4.1,30/12/2018
125.863,8.582,50,4.4,1/1/2019
121.085,13.057,55,4.3,2/1/2019
121.049,22.867,17,4,3/1/2019
127.156,2.388,68,5.2,3/1/2019
121.034,22.866,10,4.2,3/1/2019
126.053,4.425,118,4.9,5/1/2019
123.316,23.901,29,4.2,5/1/2019
126.676,2.284,47,6.2,6/1/2019
126.768,2.432,59,4.9,6/1/2019
126.776,2.402,15,4.8,6/1/2019
126.688,2.265,51,4.2,7/1/2019
122.032,7.861,27,4.9,7/1/2019
126.698,2.293,49,4.4,7/1/2019
126.855,2.448,50,4.3,7/1/2019
126.84,2.324,40,4.6,7/1/2019
126.655,2.408,46,4.5,7/1/2019
126.775,2.275,55,3.5,7/1/2019
121.529,23.191,38,4.4,8/1/2019
121.319,18.376,28,4.3,9/1/2019
127.101,2.745,15,4.7,11/1/2019
128.649,3.575,32,4.4,13/1/2019
128.759,3.628,16,4.7,13/1/2019
126.35,0.628,15,4.6,13/1/2019
126.891,5.957,71,5.7,15/1/2019
128.516,3.517,22,4.8,16/1/2019
128.484,3.549,37,5.1,16/1/2019
123.215,17.972,33,4.6,17/1/2019
128.79,3.476,15,4.5,17/1/2019
128.812,3.467,15,4.7,18/1/2019
128.664,3.386,38,4.4,18/1/2019
128.772,3.461,15,4.5,19/1/2019
121.567,5.651,46,4.8,20/1/2019
126.918,4.473,15,4.3,21/1/2019
121.472,22.145,15,4.1,22/1/2019
126.513,9.701,15,4.6,23/1/2019
126.493,9.8,15,4.5,23/1/2019
123.458,6.334,10,4.3,24/1/2019
121.139,19.162,29,5,24/1/2019
126.611,2.115,46,4.7,25/1/2019
125.808,11.525,28,4.1,27/1/2019
126.284,9.78,47,4,28/1/2019
125.966,11.592,26,4.9,30/1/2019
122.418,23.768,28,4.8,30/1/2019
126.181,9.802,46,4.7,30/1/2019
120.516,21.811,15,4.5,30/1/2019
127.021,8.756,15,4.2,31/1/2019
125.283,0.337,62,5.4,2/2/2019
127.047,1.121,15,4.4,2/2/2019
126.886,3.791,15,4.4,3/2/2019
125.055,13.023,15,4.5,4/2/2019
128.375,2.584,78,4.9,5/2/2019
120.472,15.845,141,5.3,6/2/2019
128.684,2.296,38,4,6/2/2019
126.418,9.784,48,4.4,7/2/2019
126.326,1.428,50,4.9,7/2/2019
128.667,2.273,41,4.5,7/2/2019
120.565,23.283,15,4.6,7/2/2019
125.424,22.379,10,4.2,7/2/2019
126.344,9.85,32,5.7,8/2/2019
126.274,9.777,17,5.1,8/2/2019
126.289,9.857,49,4.5,8/2/2019
126.407,9.879,42,4.5,8/2/2019
126.348,9.817,28,4.9,8/2/2019
126.181,9.737,34,4.6,8/2/2019
126.283,9.798,43,4.2,8/2/2019
126.445,9.766,15,4.5,8/2/2019
126.241,9.732,55,4.5,8/2/2019
126.284,9.777,42,4.7,8/2/2019
126.283,9.781,57,4.8,8/2/2019
126.304,9.867,33,4.4,8/2/2019
126.227,9.701,10,4.5,9/2/2019
126.198,9.873,74,5.1,9/2/2019
126.972,2.602,51,4.3,10/2/2019
127.181,2.659,35,4.4,10/2/2019
126.19,0.299,44,4.3,10/2/2019
126.347,9.942,15,4.6,10/2/2019
126.215,9.818,70,5.2,10/2/2019
126.398,9.855,15,4.5,10/2/2019
127.092,2.621,15,4.5,12/2/2019
123.722,7.012,33,4.3,14/2/2019
128.731,2.291,47,4.8,14/2/2019
126.364,9.827,40,4.6,14/2/2019
121.903,23.745,15,4.7,15/2/2019
126.7,6.76,90,5,15/2/2019
126.329,9.681,49,4,17/2/2019
128.791,2.264,43,4.5,18/2/2019
121.909,9.869,27,4.1,19/2/2019
128.274,4.067,53,4.8,19/2/2019
128.273,4.168,28,4.8,19/2/2019
126.094,0.718,37,4.7,20/2/2019
128.163,1.176,21,4.2,23/2/2019
122.202,0.507,102,5.2,24/2/2019
120.41,17.804,48,4.3,24/2/2019
127.279,5.206,98,4.8,27/2/2019
125.277,5.069,199,5,1/3/2019
120.375,18.612,38,5.2,2/3/2019
126.736,8.54,26,5.5,6/3/2019
126.886,2.287,50,4.7,6/3/2019
126.913,3.592,49,4.9,6/3/2019
126.505,2.071,55,3.7,6/3/2019
120.366,20.895,15,4.2,7/3/2019
124.967,10.317,15,4.2,7/3/2019
126.747,1.918,15,4.7,7/3/2019
121.426,22.357,15,5,8/3/2019
125.832,10.398,51,5.7,8/3/2019
119.719,0.04,35,3.8,13/3/2019
121.631,23.582,35,4,13/3/2019
121.44,23.024,19,4.5,13/3/2019
126.417,1.33,15,4.5,13/3/2019
127.083,8.763,15,4.3,14/3/2019
125.396,10.54,15,4,15/3/2019
125.343,6.243,95,5.6,15/3/2019
126.543,1.103,61,4.9,16/3/2019
120.731,13.589,126,5.3,16/3/2019
125.05,22.996,15,3.7,17/3/2019
121.115,18.386,42,4.4,17/3/2019
126.082,11.027,41,4.8,19/3/2019
128.609,2.471,49,4.8,19/3/2019
126.193,11.04,26,4.5,19/3/2019
128.822,2.523,46,4.8,19/3/2019
119.679,14.777,39,4.3,22/3/2019
126.25,1.617,52,5.7,24/3/2019
123.945,9.827,29,4.4,25/3/2019
120.599,20.502,15,4.3,31/3/2019
125.729,10.591,50,5.7,1/4/2019
122.241,21.031,15,4.9,2/4/2019
127.417,1.727,126,4.9,2/4/2019
120.975,22.929,11,5.2,3/4/2019
120.945,22.953,15,4.7,4/4/2019
118.835,14.377,15,4.6,4/4/2019
127.352,4.334,40,4.2,4/4/2019
120.851,20.253,10,4.5,4/4/2019
121.685,23.676,15,4.2,4/4/2019
120.662,22.786,15,4.2,5/4/2019
125.635,11.639,50,5.2,6/4/2019
122.025,20.421,15,4.6,8/4/2019
121.544,22.042,15,4.4,8/4/2019
126.998,1.277,133,5.2,8/4/2019
121.401,20.461,34,4.4,8/4/2019
121.606,23.979,15,4.1,9/4/2019
121.61,23.96,15,4.9,9/4/2019
124.932,23.837,18,4.1,12/4/2019
121.481,19.969,27,3.9,12/4/2019
126.594,10.212,15,4.1,12/4/2019
121.051,19.225,24,4.5,15/4/2019
126.471,10.154,15,4.3,16/4/2019
120.114,0.829,35,4.5,16/4/2019
121.333,19.076,36,4.5,17/4/2019
126.835,5.463,63,5.1,19/4/2019
121.447,19.974,36,4.4,21/4/2019
126.386,9.676,50,4.6,22/4/2019
120.446,14.931,20,6,22/4/2019
125.068,11.743,64,6.3,23/4/2019
120.615,14.977,15,4.6,23/4/2019
126.353,9.71,88,4.4,24/4/2019
128.203,2.268,115,4.9,24/4/2019
126.562,7.939,80,4.7,24/4/2019
128.49,2.72,15,4.5,24/4/2019
128.424,3.18,15,4.7,25/4/2019
126.57,9.925,15,4.3,25/4/2019
120.666,18.021,11,4.6,25/4/2019
126.416,9.761,74,5.2,26/4/2019
126.39,9.798,69,5,26/4/2019
126.447,9.821,61,5,26/4/2019
126.565,9.759,17,4.3,26/4/2019
126.545,9.809,15,4.5,26/4/2019
126.334,9.725,15,4.5,26/4/2019
126.563,9.859,15,4.7,26/4/2019
126.459,9.781,32,4.8,26/4/2019
126.633,9.883,15,4.7,26/4/2019
119.167,15.473,15,4.5,26/4/2019
126.328,9.598,59,4.5,27/4/2019
126.292,9.819,47,4.7,27/4/2019
126.13,9.999,52,4.8,27/4/2019
126.337,9.852,42,4.4,27/4/2019
126.477,9.655,33,4.3,28/4/2019
126.55,9.778,50,4.7,28/4/2019
126.474,9.731,58,4.7,28/4/2019
126.419,9.721,49,4.5,28/4/2019
126.388,9.77,27,4.6,28/4/2019
120.023,18.182,10,4.7,29/4/2019
121.248,12.56,25,4.2,1/5/2019
126.414,9.589,43,4.3,2/5/2019
120.042,18.173,10,4.5,2/5/2019
126.651,4.129,43,4.4,3/5/2019
126.935,4.34,15,4.6,3/5/2019
120.912,12.476,18,5.4,4/5/2019
119.819,21.647,15,4.4,4/5/2019
123.537,1.974,352,5.4,4/5/2019
126.678,8.756,47,4.5,4/5/2019
126.756,4.178,15,4.6,4/5/2019
126.75,8.86,42,4.2,5/5/2019
126.867,4.198,15,4.5,5/5/2019
126.821,4.201,15,4.5,5/5/2019
126.398,1.506,15,4.7,5/5/2019
120.944,18.602,43,4.9,6/5/2019
125.51,11.653,53,4.1,8/5/2019
126.562,8.801,52,4.6,8/5/2019
126.56,8.88,54,4.4,8/5/2019
126.594,8.737,41,4.5,10/5/2019
121.143,19.306,27,4.8,12/5/2019
121.104,19.284,20,4,12/5/2019
126.658,4.111,15,4.6,15/5/2019
125.597,11.551,53,4.2,18/5/2019
123.559,12.137,25,4.4,19/5/2019
120.788,18.837,30,4.2,20/5/2019
125.602,9.164,15,4.5,20/5/2019
122.33,16.162,15,4.2,21/5/2019
122.063,0.933,50,4,21/5/2019
126.878,4.545,15,4.8,22/5/2019
125.778,11.644,42,4.5,25/5/2019
128.36,2.19,76,5.1,29/5/2019
126.422,6.279,94,6.1,31/5/2019
120.551,22.881,15,4.5,31/5/2019
126.571,6.247,92,5.2,1/6/2019
126.737,1.672,15,4.4,2/6/2019
126.519,1.7,15,4.5,3/6/2019
121.602,22.844,12,5.1,4/6/2019
121.665,23.801,15,4.4,5/6/2019
124.123,6.481,467,5.5,5/6/2019
119.921,16.32,21,4.4,8/6/2019
126.453,9.626,49,4.1,8/6/2019
126.485,9.8,15,4.3,8/6/2019
121.257,19.877,40,4.2,8/6/2019
126.47,5.346,15,4.2,8/6/2019
116.959,2.481,17,4.7,11/6/2019
126.2,12.767,15,4.5,11/6/2019
126.252,9.925,54,4.4,11/6/2019
123.7,12.24,10,4.1,11/6/2019
126.477,0.99,15,4.5,13/6/2019
126.777,5.762,88,5.2,20/6/2019
125.891,23.835,15,4.4,21/6/2019
124.618,12.837,52,4.4,22/6/2019
122.964,23.77,35,4,22/6/2019
122.944,23.752,35,4.1,22/6/2019
127.359,1.381,162,5,27/6/2019
126.03,8.27,37,4.7,28/6/2019
126.028,8.229,35,4.4,28/6/2019
126.679,8.252,62,4.9,29/6/2019
124.969,9.676,50,4.2,29/6/2019
122.508,22.325,20,4.4,29/6/2019
124.114,9.159,554,5.8,1/7/2019
123.174,0.899,40,4.6,3/7/2019
126.068,0.431,45,6.8,7/7/2019
125.997,9.502,52,4.1,8/7/2019
126.201,0.589,15,4.1,8/7/2019
126.117,0.437,41,4.7,8/7/2019
126.214,0.692,15,3.9,8/7/2019
126.161,0.463,24,5.3,8/7/2019
122.552,23.79,21,4.7,8/7/2019
126.16,0.461,33,5.7,8/7/2019
126.26,0.403,15,4.8,8/7/2019
126.283,0.679,15,4,8/7/2019
125.065,6.772,21,5.1,9/7/2019
125.081,6.804,16,4.1,9/7/2019
125.07,6.745,15,4.2,9/7/2019
128.257,3.848,54,4.5,9/7/2019
124.997,6.855,22,4.3,10/7/2019
126.22,1.344,56,4.4,10/7/2019
119.47,14.586,15,4.5,11/7/2019
125.739,0.417,50,4.8,11/7/2019
128.212,3.898,52,4.7,11/7/2019
122.908,23.903,29,4.8,11/7/2019
126.225,0.23,15,5,11/7/2019
126.35,0.524,21,4.6,11/7/2019
128.483,4.033,15,4.4,12/7/2019
125.918,9.352,28,5.5,12/7/2019
119.63,18.607,15,4.4,13/7/2019
128.212,3.878,59,4.8,13/7/2019
125.649,10.087,45,4.3,14/7/2019
125.303,6.653,15,4.2,15/7/2019
126.261,0.308,15,4.6,17/7/2019
126.271,0.279,15,4.7,18/7/2019
126.23,0.248,39,4.5,18/7/2019
125.786,9.306,49,4.7,18/7/2019
121.482,19.128,46,4.1,18/7/2019
119.894,14.931,54,4.4,19/7/2019
122.057,21.669,21,4,19/7/2019
120.868,20.93,15,4.7,22/7/2019
123.003,20.361,10,4.8,23/7/2019
119.961,21.137,15,4.4,24/7/2019
121.918,20.843,15,4.7,26/7/2019
121.936,20.751,24,5,26/7/2019
121.936,20.757,15,5.8,26/7/2019
121.979,20.836,10,5.5,27/7/2019
122.143,20.737,15,4.3,27/7/2019
125.839,0.083,15,4.3,27/7/2019
125.718,0.072,15,4.7,27/7/2019
122.069,20.813,15,4.7,27/7/2019
127.367,5.422,53,4.7,28/7/2019
126.872,4.187,15,4.4,29/7/2019
119.865,13.741,35,4.4,1/8/2019
125.8,6.041,153,5.3,2/8/2019
124.976,12.845,50,5,2/8/2019
121.648,23.656,15,5,2/8/2019
124.992,12.779,43,4.3,3/8/2019
121.832,20.702,15,4.2,3/8/2019
124.922,12.785,41,4,3/8/2019
121.563,23.66,15,4.2,6/8/2019
121.643,23.652,15,4.8,6/8/2019
126.361,2.142,45,4.1,6/8/2019
125.965,7.519,15,4.2,6/8/2019
126.332,1.309,15,4.5,8/8/2019
121.692,23.71,15,4.2,18/8/2019
124.695,7.441,15,4.3,20/8/2019
126.855,5.974,143,5.1,21/8/2019
126.855,7.423,58,4.8,29/8/2019
126.706,6.219,15,4.5,31/8/2019
121.788,22.96,20,4.7,31/8/2019
126.543,7.501,69,5,31/8/2019
125.459,5.244,15,4.7,1/9/2019
126.725,5.395,101,4.8,1/9/2019
121.575,23.727,15,4.6,3/9/2019
126.876,2.259,55,3.9,4/9/2019
126.156,0.22,45,4.1,4/9/2019
126.245,0.272,15,3.8,4/9/2019
116.067,14.743,16,4.7,5/9/2019
122.49,16.263,15,4.6,6/9/2019
126.973,3.185,15,4.3,6/9/2019
120.593,13.875,108,5,6/9/2019
126.68,4.005,15,4.7,6/9/2019
125.545,6.116,35,4.2,8/9/2019
121.644,20.966,70,4.7,9/9/2019
120.815,13.461,196,5.1,9/9/2019
126.371,6.734,51,5.1,10/9/2019
120.93,13.691,140,4.4,10/9/2019
125.419,6.076,55,4.6,10/9/2019
126.576,4.026,45,5.3,10/9/2019
126.754,4.036,15,4.2,11/9/2019
122.556,23.942,24,4.3,13/9/2019
122.275,14.964,52,4.3,13/9/2019
122.143,14.933,15,4.6,13/9/2019
121.75,11.995,35,4.3,14/9/2019
126.273,10.173,57,4.4,16/9/2019
126.411,5.45,15,5,18/9/2019
127.301,3.664,15,4.9,19/9/2019
124.467,13.919,33,4,20/9/2019
126.491,8.858,25,4.5,21/9/2019
126.365,5.445,49,4.9,21/9/2019
126.566,8.908,53,4.6,23/9/2019
119.878,14.965,42,4.1,24/9/2019
122.297,23.935,15,4.2,24/9/2019
126.563,8.885,50,4.6,25/9/2019
126.395,5.703,82,6.3,29/9/2019
126.512,5.644,84,5.1,29/9/2019
126.617,9.673,15,4.6,30/9/2019
125.657,1.331,51,4.6,4/10/2019
126.586,0.927,15,4.5,6/10/2019
121.618,20.344,15,4.5,9/10/2019
125.023,6.699,15,4.1,11/10/2019
128.8,2.444,51,4.6,12/10/2019
124.98,6.8,18,6.3,16/10/2019
124.979,6.828,21,5,16/10/2019
126.462,7.324,130,5.2,16/10/2019
126.082,5.215,80,5.1,17/10/2019
125.066,6.763,15,3.7,17/10/2019
125.104,6.761,20,3.8,17/10/2019
125.051,6.886,15,3.9,18/10/2019
125.341,4.939,41,5,18/10/2019
125.09,6.801,15,4.2,18/10/2019
125.255,6.708,17,4.2,19/10/2019
128.648,2.067,48,4.5,19/10/2019
125.129,6.68,19,4.4,20/10/2019
125.346,6.713,18,4.3,20/10/2019
125.245,6.652,17,4.4,20/10/2019
125.305,6.612,15,4.5,20/10/2019
120.909,13.032,46,4.5,20/10/2019
123.59,22.795,15,4.5,23/10/2019
128.802,2.486,46,4.3,23/10/2019
124.102,1.195,257,5.3,24/10/2019
126.517,1.904,35,4.5,25/10/2019
120.235,13.104,15,4.4,27/10/2019
125.014,6.779,20,6.5,29/10/2019
124.983,6.822,24,5.6,29/10/2019
124.988,6.877,15,4.9,29/10/2019
125.351,6.691,18,5,29/10/2019
125.248,6.747,15,4.3,29/10/2019
125.228,6.722,15,4.4,29/10/2019
125.002,6.894,15,4.7,29/10/2019
125.041,6.789,19,4,29/10/2019
125.064,6.769,15,4.4,29/10/2019
125.161,6.79,15,4.7,30/10/2019
125.131,6.795,15,4.6,30/10/2019
125.183,6.791,15,3.9,30/10/2019
126.299,1.437,16,4.5,30/10/2019
125.102,6.749,15,4.6,30/10/2019
125.136,6.913,13,6.5,31/10/2019
125.175,6.857,15,4.5,31/10/2019
125.19,6.749,15,4.7,31/10/2019
125.461,7.182,15,4.4,31/10/2019
125.216,6.855,15,3.9,31/10/2019
125.204,6.797,15,4.5,31/10/2019
126.802,3.145,46,5.1,1/11/2019
125.042,6.765,15,4,1/11/2019
125.092,6.864,23,3.8,1/11/2019
121.23,19.108,47,4.5,3/11/2019
127.153,5.878,15,4.7,3/11/2019
119.907,14.548,27,4,4/11/2019
122.595,14.935,19,5.3,6/11/2019
125.565,12.426,50,4.5,6/11/2019
126.508,1.918,57,4.7,7/11/2019
126.3,5.687,103,5.1,7/11/2019
125.67,10.774,51,4.6,8/11/2019
127.451,4.922,60,5.1,8/11/2019
122.511,16.847,15,4.4,11/11/2019
127.009,1.356,126,5.4,11/11/2019
123.631,0.98,30,4,12/11/2019
126.522,1.484,15,4.5,12/11/2019
121.756,16.322,53,4.7,13/11/2019
121.325,19.624,35,4.3,14/11/2019
126.244,1.532,43,7,14/11/2019
126.323,1.435,44,5.2,14/11/2019
126.295,1.706,38,5,14/11/2019
126.17,1.693,27,4.7,14/11/2019
126.269,1.658,28,4.7,14/11/2019
126.194,1.6,26,4.7,14/11/2019
126.357,1.538,38,5.7,14/11/2019
126.366,1.497,23,5,14/11/2019
126.376,1.598,50,4.4,14/11/2019
126.318,1.647,60,5.4,14/11/2019
126.273,1.575,49,4.7,14/11/2019
126.239,1.58,50,4.9,14/11/2019
126.453,1.68,15,4.8,14/11/2019
126.431,1.705,15,4.7,15/11/2019
126.186,1.587,48,5.4,15/11/2019
119.896,13.223,15,4.6,15/11/2019
126.511,1.687,45,4.1,15/11/2019
126.405,1.694,15,4.7,15/11/2019
126.35,1.544,15,4.7,15/11/2019
126.336,1.639,42,4.8,15/11/2019
126.436,1.686,15,3.8,15/11/2019
126.424,1.721,15,4.7,15/11/2019
126.491,1.588,15,4.3,15/11/2019
126.513,1.619,15,4.8,15/11/2019
126.407,1.57,15,3.9,15/11/2019
126.335,1.665,46,4.1,15/11/2019
126.506,1.704,15,4.6,15/11/2019
126.5,1.65,15,4.6,15/11/2019
126.448,1.532,42,4.1,15/11/2019
125.153,7.606,15,3.8,16/11/2019
126.548,1.665,15,4.8,16/11/2019
126.301,1.602,35,5.4,16/11/2019
126.492,1.747,15,4.7,17/11/2019
126.451,1.531,15,3.6,17/11/2019
126.656,1.812,15,4.4,18/11/2019
126.512,1.801,15,3.9,18/11/2019
124.946,7.635,21,5.6,18/11/2019
124.049,11.957,13,4.3,23/11/2019
126.41,1.591,15,4.5,24/11/2019
126.626,9.775,17,4.3,29/11/2019
125.584,10.722,59,4.5,2/12/2019
126.088,1.482,51,5,3/12/2019
126.171,1.561,15,5.2,3/12/2019
126.679,5.369,59,5.6,5/12/2019
126.857,2.037,15,4.7,9/12/2019
128.296,3.344,15,4.8,11/12/2019
125.145,6.735,28,6.8,15/12/2019
125.271,6.521,19,5.4,15/12/2019
125.275,6.582,15,4.9,15/12/2019
125.37,6.648,15,4.6,15/12/2019
125.329,6.648,22,5.2,15/12/2019
127.292,1.731,113,5.5,15/12/2019
125.454,6.551,15,4.6,15/12/2019
125.398,6.667,15,4.6,15/12/2019
125.355,6.724,15,4,15/12/2019
125.192,6.693,15,4.5,16/12/2019
125.497,6.625,29,4.2,16/12/2019
125.198,6.652,15,4.5,16/12/2019
125.176,6.68,15,4.4,16/12/2019
125.404,6.652,21,4.4,16/12/2019
126.571,1.769,15,4.6,16/12/2019
125.327,6.61,15,4.3,16/12/2019
125.25,6.635,15,4,17/12/2019
125.252,6.598,15,4.4,17/12/2019
125.518,6.543,18,4.9,17/12/2019
125.233,6.706,15,4.9,18/12/2019
125.189,6.663,15,4.7,20/12/2019
125.335,6.595,15,4.4,21/12/2019
125.291,6.526,33,4.1,21/12/2019
125.234,6.656,15,4.1,22/12/2019
126.821,4.119,15,4.4,25/12/2019
122.589,11.25,40,4.2,26/12/2019
128.558,1.515,60,4.9,28/12/2019
125.442,4.716,39,4.7,29/12/2019
125.293,4.661,30,4.6,29/12/2019
125.316,4.623,41,4.5,29/12/2019
120.773,1.128,32,4.7,31/12/2019
128.792,2.728,50,4.7,2/1/2020
126.653,4.04,15,4.3,5/1/2020
124.375,12.273,10,4.5,5/1/2020
126.075,6.141,83,5.2,5/1/2020
120.221,23.379,15,4.4,6/1/2020
125.42,5.212,50,4.3,6/1/2020
121.01,15.508,15,4.2,7/1/2020
125.335,5.16,47,4.7,8/1/2020
127.517,2.332,80,5.2,10/1/2020
126.115,9.484,47,4.1,12/1/2020
121.087,13.973,15,4.3,12/1/2020
121.164,14.129,15,4.5,12/1/2020
121.203,14.04,15,4.6,12/1/2020
121.138,14.015,15,4.4,12/1/2020
121.106,14.009,15,4.3,12/1/2020
121.048,14.041,21,4,12/1/2020
121.071,14.01,15,4.5,12/1/2020
121.127,14.039,15,4.5,12/1/2020
121.041,13.95,15,4.3,12/1/2020
121.116,13.949,15,4.3,12/1/2020
120.938,13.85,15,4.4,13/1/2020
121.191,14.063,15,4.5,13/1/2020
121.101,13.956,15,4.3,13/1/2020
121.058,13.914,15,4.4,14/1/2020
121.166,14.098,15,4.1,14/1/2020
120.246,13.27,15,4.4,17/1/2020
121.732,21.912,15,3.8,18/1/2020
121.713,22.005,15,4.5,19/1/2020
119.179,15.573,15,4.7,20/1/2020
119.219,15.685,15,4.7,20/1/2020
122.708,23.991,44,4.3,22/1/2020
123.488,12.554,13,4.4,23/1/2020
121.127,18.076,28,4.2,24/1/2020
119.253,15.677,15,4.7,25/1/2020
126.274,0.718,19,5.2,29/1/2020
125.457,6.649,41,4.3,31/1/2020
121.571,23.546,27,4.7,3/2/2020
125.928,6.723,39,4.3,3/2/2020
121.439,20.06,22,4.4,5/2/2020
126.464,5.523,46,5.8,6/2/2020
126.463,5.533,15,4.6,6/2/2020
126.341,5.399,45,4.4,7/2/2020
121.449,22.352,15,4.5,13/2/2020
121.387,20.114,29,4.1,15/2/2020
126.819,3.664,15,4.6,15/2/2020
121.584,23.831,15,4.8,15/2/2020
121.524,23.84,27,4.8,15/2/2020
126.352,1.488,43,4.6,15/2/2020
121.648,23.837,15,4.8,15/2/2020
127.951,2.065,37,4.8,18/2/2020
121.61,23.848,15,4.7,19/2/2020
125.459,5.609,207,5,20/2/2020
121.175,19.262,35,4,22/2/2020
126.738,5.529,35,4.6,22/2/2020
126.627,5.64,35,4.7,22/2/2020
126.669,5.393,25,4.6,22/2/2020
126.754,5.414,25,4.6,22/2/2020
119.051,15.86,21,3.8,26/2/2020
121.708,23.848,15,4.7,26/2/2020
124.979,6.882,15,4.5,27/2/2020
125.715,3.833,125,5.4,27/2/2020
128.123,3.178,146,5.2,29/2/2020
121.444,19.725,47,4.5,1/3/2020
121.388,19.715,38,4.7,1/3/2020
126.646,5.257,15,4.5,1/3/2020
124.696,11.373,17,4.8,1/3/2020
124.851,11.163,25,3.9,3/3/2020
121.98,7.727,42,4,3/3/2020
124.579,11.41,15,3.9,3/3/2020
122.022,20.542,15,4.3,4/3/2020
126.686,5.56,15,4.3,4/3/2020
125.625,11.987,45,4,8/3/2020
125.794,11.924,27,4.5,8/3/2020
125.751,11.946,29,4.8,8/3/2020
124.844,11.164,15,4.5,10/3/2020
119.074,14.703,12,4.3,12/3/2020
127.975,3.019,105,5.7,18/3/2020
124.028,14.536,25,4.4,19/3/2020
